City/Town,State,County,Latitude,Longitude,Avg Daily Irradiance,Est. Energy Production Per Day
Laurel Mountain,PA,Westmoreland,40.2112,-79.1851,3.8265,1.3775
Popejoy,IA,Franklin,42.5938,-93.4278,4.1503,1.4941
North Buena Vista,IA,Clayton,42.6778,-90.958,4.0028,1.441
Meadowbrook Farm,KY,Jefferson,38.2783,-85.5748,4.1544,1.4956
Hollygrove,WV,Kanawha,38.1908,-81.3946,4.0256,1.4492
Old River,CA,Kern,35.2671,-119.1055,5.6404,2.0305
Ackworth,IA,Warren,41.3642,-93.4723,4.2286,1.5223
Platter,OK,Bryan,33.9066,-96.5338,4.7418,1.707
Talking Rock,GA,Pickens,34.5239,-84.4895,4.4818,1.6134
Congress,OH,Wayne,40.9255,-82.0557,3.9529,1.423
Silver Springs,AK,Copper River,62.0193,-145.3584,2.6972,0.971
Trommald,MN,Crow Wing,46.5058,-94.0154,3.9268,1.4136
Chimney Point,CT,Western Connecticut,41.5025,-73.4414,3.9479,1.4212
Conger,MN,Freeborn,43.6153,-93.5275,4.0907,1.4727
Kicking Horse,MT,Lake,47.4568,-114.0717,3.7979,1.3672
Bayport,FL,Hernando,28.5468,-82.6456,5.0641,1.8231
South Greenfield,MO,Dade,37.3761,-93.841,4.4344,1.5964
Snyder,CO,Morgan,40.3309,-103.592,4.8838,1.7582
Stone City,IA,Jones,42.11,-91.3543,4.049,1.4576
Bivalve,MD,Wicomico,38.3054,-75.8847,4.3208,1.5555
Celeryville,OH,Huron,41.0287,-82.7273,3.8516,1.3866
Hope,NM,Eddy,32.8159,-104.7371,5.7221,2.06
Worton,MD,Kent,39.2718,-76.0933,4.1694,1.501
Viola,TN,Warren,35.5387,-85.8604,4.381,1.5772
Lincolnshire,KY,Jefferson,38.2238,-85.6216,4.1544,1.4956
Alvo,NE,Cass,40.8723,-96.3865,4.439,1.598
Central,AK,Yukon-Koyukuk,65.5213,-144.6409,2.6191,0.9429
Goodrich,ND,Sheridan,47.4759,-100.1247,4.0552,1.4599
Alto,WI,Fond du Lac,43.6728,-88.7949,3.9025,1.4049
Cable,IL,Mercer,41.2798,-90.5056,4.0687,1.4647
Lublin,WI,Taylor,45.0749,-90.7238,3.8121,1.3724
Sun Valley,AZ,Navajo,34.9834,-110.0374,5.7343,2.0643
Aubrey,AR,Lee,34.7197,-90.8975,4.5718,1.6458
Blackey,KY,Letcher,37.139,-82.9811,4.1551,1.4958
Fort Green,FL,Hardee,27.6255,-81.9397,5.0949,1.8342
Pick City,ND,Mercer,47.511,-101.4574,4.0552,1.4599
Landa,ND,Bottineau,48.8958,-100.912,3.9762,1.4314
Winstonville,MS,Bolivar,33.9123,-90.7528,4.6428,1.6714
Lake Davis,CA,Plumas,39.8564,-120.463,5.2236,1.8805
Mobeetie,TX,Wheeler,35.5291,-100.4394,5.2441,1.8879
Silver City,NV,Lyon,39.2639,-119.6357,5.2929,1.9054
Winterville,MS,Washington,33.5024,-91.0603,4.5898,1.6523
Downieville,CA,Sierra,39.5701,-120.8213,5.2236,1.8805
West Line,MO,Cass,38.6359,-94.5869,4.3755,1.5752
Rowena,SD,Minnehaha,43.5191,-96.5561,4.2722,1.538
Vale Summit,MD,Allegany,39.6152,-78.9084,4.0145,1.4452
Cache,UT,Cache,41.8309,-112.0053,4.735,1.7046
Green,KS,Clay,39.4301,-96.9999,4.4711,1.6096
Peoria,OK,Ottawa,36.9156,-94.6696,4.5144,1.6252
Powell,TX,Navarro,32.1128,-96.3236,4.7744,1.7188
Mackey,IN,Gibson,38.2518,-87.3914,4.2278,1.522
Roscoe,MN,Stearns,45.4323,-94.6364,4.0474,1.4571
Redbird,OK,Wagoner,35.8871,-95.5873,4.5489,1.6376
Pontoosuc,IL,Hancock,40.6284,-91.2112,4.1641,1.4991
Parksville,SC,McCormick,33.7866,-82.2174,4.6275,1.6659
Truxton,AZ,Mohave,35.487,-113.5607,5.6918,2.049
McKinley,MN,St. Louis,47.5088,-92.4057,3.7126,1.3365
Tar Heel,NC,Bladen,34.734,-78.791,4.56,1.6416
Waterloo,AL,Lauderdale,34.9173,-88.0654,4.5054,1.6219
Longtown,MO,Perry,37.6702,-89.7741,4.3529,1.567
Round Mountain,TX,Blanco,30.4299,-98.3607,5.0381,1.8137
Bledsoe,TX,Cochran,33.6182,-103.0181,5.6764,2.0435
Big Lagoon,CA,Humboldt,41.1593,-124.1301,4.2953,1.5463
Canoochee,GA,Emanuel,32.6786,-82.1785,4.6932,1.6896
Dutch Flat,CA,Placer,39.208,-120.8345,5.2236,1.8805
Ute Park,NM,Colfax,36.5467,-105.1038,5.3605,1.9298
Etowah,OK,Cleveland,35.129,-97.1641,4.8256,1.7372
Montezuma,OH,Mercer,40.4891,-84.5497,4.0432,1.4556
Kirwin,KS,Phillips,39.6698,-99.1217,4.7779,1.72
Steen,MN,Rock,43.5143,-96.2631,4.2722,1.538
Edgar,MT,Carbon,45.4636,-108.8552,4.1767,1.5036
Kinross,IA,Keokuk,41.4591,-91.9873,4.1197,1.4831
Sarahsville,OH,Noble,39.8075,-81.4693,3.9607,1.4259
Cyr,MT,Mineral,47.0002,-114.5879,3.7979,1.3672
Little Bitterroot Lake,MT,Flathead,48.118,-114.7206,3.6798,1.3247
Brayton,IA,Audubon,41.5447,-94.9302,4.2708,1.5375
Pawleys Island,SC,Georgetown,33.4269,-79.1246,4.6282,1.6662
Norcross,MN,Grant,45.8687,-96.1964,4.1391,1.4901
Fort Klamath,OR,Klamath,42.7048,-121.9943,4.8208,1.7355
Savonburg,KS,Allen,37.7489,-95.1428,4.5027,1.621
Mashantucket,CT,Southeastern Connecticut,41.4645,-71.9745,4.1025,1.4769
Mount Laguna,CA,San Diego,32.8711,-116.4247,5.8447,2.1041
Percival,IA,Fremont,40.7513,-95.8133,4.3831,1.5779
Smeltertown,CO,Chaffee,38.5524,-106.0085,5.1009,1.8363
Cornucopia,WI,Bayfield,46.8566,-91.1082,3.6658,1.3197
Dallas,SD,Gregory,43.2379,-99.5175,4.3994,1.5838
Monterey,KY,Owen,38.4233,-84.8728,4.1444,1.492
False Pass,AK,Aleutians East,54.8416,-163.348,2.5743,0.9267
Spofford,TX,Kinney,29.1733,-100.4112,5.1465,1.8527
Seaforth,MN,Redwood,44.4761,-95.331,4.1287,1.4863
Campo,CO,Baca,37.1047,-102.5786,5.2692,1.8969
Kopperl,TX,Bosque,32.07,-97.4991,4.9167,1.77
Hunter,MO,Carter,36.8867,-90.8483,4.4462,1.6006
Buttzville,NJ,Warren,40.8293,-75.006,3.9492,1.4217
Nottoway Court House,VA,Nottoway,37.1271,-78.0734,4.3952,1.5823
Lowell,IA,Henry,40.8343,-91.4387,4.1641,1.4991
Arrowhead Lake,NJ,Cumberland,39.4757,-75.3174,4.1793,1.5045
Blodgett Landing,NH,Merrimack,43.3757,-72.0392,3.6942,1.3299
Bee Branch,AR,Van Buren,35.4561,-92.395,4.4292,1.5945
Sumava Resorts,IN,Newton,41.1664,-87.4392,3.9205,1.4114
Avoca,MN,Murray,43.949,-95.6465,4.211,1.516
Jacksonville,GA,Telfair,31.8125,-82.979,4.7294,1.7026
Eureka,MI,Clinton,43.1036,-84.5136,3.7847,1.3625
Marietta,TX,Cass,33.1735,-94.5425,4.5578,1.6408
Des Moines,NM,Union,36.7614,-103.8342,5.3992,1.9437
Free Soil,MI,Mason,44.1071,-86.211,3.7048,1.3337
Liebenthal,KS,Rush,38.6544,-99.3202,4.8754,1.7551
Nogal,NM,Lincoln,33.5382,-105.7119,5.6498,2.0339
Jolmaville,WI,Ashland,46.433,-90.7498,3.6658,1.3197
Arrow Point,MO,Barry,36.544,-93.6223,4.4941,1.6179
Minneiska,MN,Wabasha,44.1973,-91.8757,3.9511,1.4224
Ferrer Comunidad,PR,Moca,18.4054,-67.0671,5.7748,2.0789
Parrott,GA,Terrell,31.8944,-84.5117,4.7844,1.7224
Tokeland,WA,Pacific,46.709,-123.9839,3.6386,1.3099
Klingerstown,PA,Schuylkill,40.6588,-76.6931,3.9593,1.4253
Woodston,KS,Rooks,39.4539,-99.0981,4.7779,1.72
Ferguson,IA,Marshall,41.9386,-92.8629,4.2026,1.5129
Harrold,SD,Hughes,44.5258,-99.7416,4.3255,1.5572
Dante,SD,Charles Mix,43.0399,-98.1856,4.3599,1.5696
Cleaton,KY,Muhlenberg,37.2517,-87.0902,4.3002,1.5481
Zion,SC,Marion,34.2587,-79.3116,4.5809,1.6491
Lewis and Clark Village,MO,Buchanan,39.5375,-95.0506,4.3906,1.5806
Encino,TX,Brooks,26.9364,-98.1152,5.1452,1.8523
Friendly,WV,Tyler,39.5137,-81.0618,3.9607,1.4259
Osaka,VA,Wise,36.9514,-82.8144,4.3252,1.5571
Deering,ND,McHenry,48.3959,-101.0499,3.9762,1.4314
Hitchcock,SD,Beadle,44.6294,-98.4082,4.2819,1.5415
Arlington,AZ,Maricopa,33.3346,-112.7747,5.8997,2.1239
Detroit,OR,Marion,44.7338,-122.1513,4.0476,1.4571
Clayville,RI,Providence,41.7734,-71.6854,4.1025,1.4769
Grand View,WI,Bayfield,46.368,-91.1036,3.6658,1.3197
Lakeside Village,OK,Comanche,34.8003,-98.3809,5.0453,1.8163
Why,AZ,Pima,32.259,-112.7307,5.9602,2.1457
Perkinsville,IN,Madison,40.1442,-85.8614,4.0317,1.4514
Brush Creek,OK,Delaware,36.4165,-94.7838,4.5144,1.6252
Gray,PA,Blair,40.6576,-78.2521,3.8148,1.3733
Alberta,MN,Stevens,45.5749,-96.0504,4.1391,1.4901
Sailor Springs,IL,Clay,38.7645,-88.3602,4.2607,1.5339
Nemaha,IA,Sac,42.5148,-95.0886,4.2516,1.5306
Springtown,AR,Benton,36.2606,-94.4239,4.5144,1.6252
Littleton,IL,Schuyler,40.234,-90.6223,4.1225,1.4841
Birch Creek Colony,MT,Pondera,48.2465,-112.4698,3.8906,1.4006
McCracken,KS,Rush,38.5821,-99.5684,4.8754,1.7551
Ratliff City,OK,Carter,34.4492,-97.5155,4.8697,1.7531
Sanford,TX,Hutchinson,35.7026,-101.5319,5.3482,1.9254
Cottonwood,OK,Coal,34.554,-96.2038,4.6971,1.691
Jansen,NE,Jefferson,40.1839,-97.0848,4.5259,1.6293
Burna,KY,Livingston,37.2456,-88.3589,4.3248,1.5569
Boxley,IN,Hamilton,40.1661,-86.1755,4.0341,1.4523
Panola,OK,Latimer,34.9273,-95.2099,4.5394,1.6342
Beecher Falls,VT,Essex,45.0091,-71.4936,3.5019,1.2607
Sperry,IA,Des Moines,40.9572,-91.1557,4.1641,1.4991
Hansell,IA,Franklin,42.7578,-93.1041,4.1503,1.4941
Riverton,NE,Franklin,40.0897,-98.7597,4.5982,1.6554
Winthrop,AR,Little River,33.8308,-94.3542,4.5578,1.6408
Perkins,GA,Jenkins,32.9149,-81.949,4.7039,1.6934
Government Camp,OR,Clackamas,45.3022,-121.7527,4.2694,1.537
Post Mountain,CA,Trinity,40.416,-123.2316,4.9622,1.7864
Hudson,KS,Stafford,38.1049,-98.6609,4.7848,1.7225
Independence,UT,Wasatch,40.4108,-111.2958,4.923,1.7723
Steinauer,NE,Pawnee,40.2073,-96.2329,4.439,1.598
Keystone,IN,Wells,40.5956,-85.2594,4.0317,1.4514
Viking,MN,Marshall,48.2182,-96.4068,3.8868,1.3992
Starbuck,WA,Columbia,46.5186,-118.1254,4.2752,1.5391
Steptoe,WA,Whitman,47.0075,-117.3502,3.8932,1.4016
Opheim,MT,Valley,48.8571,-106.4084,4.0247,1.4489
Round Mountain,CA,Shasta,40.8006,-121.9375,5.1198,1.8431
Copper Harbor,MI,Keweenaw,47.47,-87.8767,3.4678,1.2484
Washington,AR,Hempstead,33.773,-93.6833,4.5295,1.6306
Heartwell,NE,Kearney,40.5699,-98.7891,4.5982,1.6554
Eagles Mere,PA,Sullivan,41.4102,-76.5832,3.8115,1.3721
Sardinia,IN,Decatur,39.1539,-85.6311,4.0934,1.4736
New Amsterdam,IN,Harrison,38.1022,-86.276,4.1609,1.4979
Arthur,NE,Arthur,41.5718,-101.6923,4.7167,1.698
Pottery Addition,OH,Jefferson,40.403,-80.6241,3.8614,1.3901
Alexandria,NE,Thayer,40.2475,-97.3878,4.5259,1.6293
Eagle,MI,Clinton,42.8098,-84.7909,3.8391,1.3821
Windom,TX,Fannin,33.5648,-95.9985,4.6317,1.6674
Pattison,MS,Claiborne,31.8908,-90.8839,4.6422,1.6712
Oreminea,PA,Blair,40.4033,-78.2546,3.8148,1.3733
Los Cerrillos,NM,Santa Fe,35.4272,-106.1212,5.5494,1.9978
Table Rock,PA,Adams,39.9097,-77.2197,4.0947,1.4741
Clear Lake,SD,Marshall,45.6933,-97.3572,4.1627,1.4986
Eagle,AK,Southeast Fairbanks,64.7813,-141.1979,2.6873,0.9674
Woodford,WI,Lafayette,42.6476,-89.8599,3.984,1.4342
Fingerville,SC,Spartanburg,35.1351,-82.0002,4.4563,1.6043
Jacksonport,AR,Jackson,35.6422,-91.308,4.4782,1.6122
Denton,MO,Pemiscot,36.0905,-89.8915,4.447,1.6009
Nemaha,NE,Nemaha,40.3388,-95.676,4.3831,1.5779
Brookston,MN,St. Louis,46.8654,-92.6026,3.837,1.3813
Bloomingdale,OH,Jefferson,40.3424,-80.8175,3.8614,1.3901
Reid,MD,Washington,39.7126,-77.6793,4.0947,1.4741
Northboro,IA,Page,40.6073,-95.2925,4.3831,1.5779
Tucker,AR,Jefferson,34.4395,-91.9519,4.5556,1.64
Comstock,NE,Custer,41.5572,-99.243,4.5799,1.6488
Nelson,MO,Saline,38.9946,-93.0308,4.3371,1.5614
Whitewater,MT,Phillips,48.7635,-107.6303,4.0247,1.4489
Big Foot Prairie,WI,Walworth,42.4956,-88.5983,3.9446,1.4201
Lafferty,OH,Belmont,40.1142,-81.019,3.8937,1.4017
Roscoe,NE,Keith,41.1316,-101.5852,4.7167,1.698
Keystone,WV,McDowell,37.4158,-81.4463,4.1477,1.4932
Orchard,IA,Mitchell,43.2276,-92.776,4.0132,1.4448
Dexter,KY,Calloway,36.7397,-88.2956,4.3838,1.5782
Clearmont,WY,Sheridan,44.6397,-106.3815,4.3291,1.5585
Montpelier,ND,Stutsman,46.6987,-98.5884,4.141,1.4908
McLean,NE,Pierce,42.3861,-97.4682,4.3504,1.5661
Browning,IL,Schuyler,40.127,-90.373,4.1225,1.4841
Detmold,MD,Allegany,39.5574,-78.9912,4.0145,1.4452
Holladay,TN,Benton,35.872,-88.1449,4.4302,1.5949
Pumpkin Hollow,OK,Cherokee,36.0008,-94.837,4.5144,1.6252
Akhiok,AK,Kodiak Island,56.945,-154.215,2.658,0.9569
Warwick,ND,Benson,47.8547,-98.7056,4.0313,1.4513
Eddyville,NE,Dawson,41.0124,-99.6241,4.5799,1.6488
Dixie,WV,Nicholas,38.2511,-81.1944,4.0256,1.4492
Verdi,CA,Sierra,39.5238,-120.0165,5.2236,1.8805
Fenwick,WV,Nicholas,38.2287,-80.5803,3.9895,1.4362
Gunn City,MO,Cass,38.6659,-94.164,4.3755,1.5752
Salineño,TX,Starr,26.5176,-99.112,5.2549,1.8918
Rains,SC,Marion,34.0942,-79.3214,4.5809,1.6491
Spring Hill,MN,Stearns,45.5232,-94.8317,4.0474,1.4571
Paden,MS,Tishomingo,34.6603,-88.2606,4.5054,1.6219
Marne,IA,Cass,41.4489,-95.1109,4.3087,1.5511
Sereno del Mar,CA,Sonoma,38.3836,-123.0733,4.8152,1.7335
Milfay,OK,Creek,35.7518,-96.5592,4.6465,1.6727
Bloomfield,IL,Adams,40.0174,-91.3028,4.1641,1.4991
Maxbass,ND,Bottineau,48.7225,-101.1426,3.9762,1.4314
Blue Sky,CO,Morgan,40.3002,-103.8056,4.8838,1.7582
Beaver,AR,Carroll,36.4752,-93.7728,4.4941,1.6179
Bippus,IN,Huntington,40.9442,-85.6239,4.0317,1.4514
Lake Valley,NM,San Juan,36.0901,-108.1642,5.6216,2.0238
Worthington,WV,Marion,39.4568,-80.2635,3.9454,1.4203
Lelia Lake,TX,Donley,34.9015,-100.7699,5.2934,1.9056
Lastrup,MN,Morrison,46.0398,-94.0621,3.9268,1.4136
Montaqua,MT,Carbon,45.5072,-108.9087,4.1767,1.5036
Whale Pass,AK,Prince of Wales-Hyder,56.1053,-133.1243,2.5068,0.9024
Loomis,WA,Okanogan,48.8234,-119.6397,3.9405,1.4186
Istachatta,FL,Hernando,28.6634,-82.2726,5.0641,1.8231
Organ,NM,Doña Ana,32.4251,-106.6025,5.7403,2.0665
Wardsboro,VT,Windham,43.0435,-72.7889,3.6942,1.3299
Cortland,IN,Jackson,38.9731,-85.9641,4.1544,1.4956
Raglesville,IN,Daviess,38.8022,-86.9622,4.1609,1.4979
Greenwater,WA,Pierce,47.1465,-121.632,3.8461,1.3846
Vining,MN,Otter Tail,46.262,-95.535,3.9268,1.4136
McDonald,NC,Robeson,34.5537,-79.1763,4.5809,1.6491
Adin,CA,Modoc,41.1948,-120.9501,4.893,1.7615
Willard,KS,Shawnee,39.0941,-95.9427,4.3906,1.5806
Adamsburg,PA,Westmoreland,40.3124,-79.6543,3.8265,1.3775
Hidalgo,IL,Jasper,39.1559,-88.1491,4.1505,1.4942
Odessa,MN,Big Stone,45.2622,-96.3335,4.1391,1.4901
Belvidere,SD,Jackson,43.8321,-101.2711,4.4551,1.6038
Big Creek,CA,Fresno,37.2035,-119.2485,5.3493,1.9257
Laud,IN,Whitley,41.0495,-85.4522,3.8924,1.4013
Niles,KS,Ottawa,38.9688,-97.4574,4.6586,1.6771
Literberry,IL,Morgan,39.8516,-90.1978,4.1921,1.5092
Pawnee,TX,Bee,28.6483,-98.0083,5.0261,1.8094
Taft,OK,Muskogee,35.7608,-95.5454,4.5489,1.6376
Brady,MT,Pondera,48.0279,-111.8441,3.9416,1.419
Burrows,IN,Carroll,40.677,-86.5093,4.0341,1.4523
Mountain,ND,Pembina,48.6843,-97.8648,3.8868,1.3992
Gardners,PA,Adams,40.0063,-77.2084,3.9053,1.4059
Brooks Mill,PA,Blair,40.3737,-78.4236,3.8148,1.3733
Gold Mountain,CA,Plumas,39.7613,-120.5191,5.2236,1.8805
Eva,TN,Benton,36.0687,-88.0081,4.3838,1.5782
Holland,MO,Pemiscot,36.0571,-89.8705,4.447,1.6009
Flute Springs,OK,Sequoyah,35.623,-94.8044,4.5001,1.62
Burnt Prairie,IL,White,38.2509,-88.2585,4.2607,1.5339
Sumner,MO,Chariton,39.656,-93.2434,4.2733,1.5384
Orviston,PA,Centre,41.1073,-77.7533,3.8182,1.3746
Baker,OK,Texas,36.8704,-101.0177,5.2817,1.9014
Agar,SD,Sully,44.8397,-100.0732,4.2835,1.5421
Nelson,MN,Douglas,45.8865,-95.2649,4.0474,1.4571
Rock,KS,Cowley,37.4417,-97.007,4.7289,1.7024
Locust Mount,VA,Accomack,37.6124,-75.7018,4.3896,1.5803
Pike,CA,Sierra,39.4278,-120.9997,5.2236,1.8805
Hoyt,OK,Haskell,35.268,-95.3002,4.5489,1.6376
Tippecanoe,OH,Harrison,40.2737,-81.2812,3.8937,1.4017
Theba,AZ,Maricopa,32.9181,-112.8903,5.9602,2.1457
Gordon,WI,Douglas,46.2409,-91.7995,3.6658,1.3197
Longfellow,PA,Mifflin,40.5062,-77.6665,3.9053,1.4059
Smithville,OK,McCurtain,34.4689,-94.6461,4.444,1.5998
Tylersburg,PA,Clarion,41.3837,-79.3201,3.7514,1.3505
Brumley,MO,Miller,38.088,-92.4845,4.3139,1.553
Garvin,MN,Lyon,44.2142,-95.7607,4.1287,1.4863
Old Ripley,IL,Bond,38.8927,-89.5722,4.2795,1.5406
Arjay,KY,Bell,36.8062,-83.642,4.3095,1.5514
Squaw Lake,MN,Itasca,47.6276,-94.1381,3.866,1.3918
Smithfield,NE,Gosper,40.5733,-99.7409,4.6653,1.6795
Ware Place,SC,Greenville,34.6266,-82.3881,4.6288,1.6664
Luna,NM,Catron,33.8181,-108.9435,5.595,2.0142
Jericho,AR,Crittenden,35.2876,-90.2305,4.5105,1.6238
Tula,MS,Lafayette,34.2359,-89.3656,4.5348,1.6325
Pella,WI,Shawano,44.7419,-88.8237,3.843,1.3835
Merriman,NE,Cherry,42.923,-101.6997,4.6357,1.6689
Estelline,TX,Hall,34.547,-100.44,5.2934,1.9056
Bud,WV,Wyoming,37.5329,-81.3821,4.1477,1.4932
Mooresville,MO,Livingston,39.7467,-93.721,4.2733,1.5384
Crystal,ND,Pembina,48.5981,-97.6685,3.8868,1.3992
Dodge,ND,Dunn,47.3057,-102.2029,4.0563,1.4603
Maiden Rock,WI,Pierce,44.5659,-92.3082,3.9651,1.4274
Zeeland,ND,McIntosh,45.9731,-99.8325,4.2347,1.5245
Woody,CA,Kern,35.7081,-118.8145,5.6526,2.0349
Garden City,SD,Clark,44.9593,-97.5804,4.2134,1.5168
Chemult,OR,Klamath,43.215,-121.785,4.6201,1.6632
Westboro,MO,Atchison,40.535,-95.3211,4.3831,1.5779
Weeksville,MT,Sanders,47.5309,-115.0083,3.7979,1.3672
Wright,KS,Ford,37.7753,-99.8905,4.9662,1.7878
Hope,ID,Bonner,48.2542,-116.3064,3.7252,1.3411
Homewood,PA,Beaver,40.8133,-80.3294,3.8614,1.3901
Winston,MT,Broadwater,46.4684,-111.6653,4.1075,1.4787
Tobias,NE,Saline,40.4185,-97.3367,4.5259,1.6293
Newtok,AK,Bethel,60.9341,-164.6386,2.4413,0.8789
Matlacha Isles-Matlacha Shores,FL,Lee,26.6341,-82.059,5.4067,1.9464
Strayhorn,MS,Tate,34.6159,-90.1525,4.5718,1.6458
Littleton,WV,Wetzel,39.7024,-80.5147,3.9454,1.4203
Harman,WV,Randolph,38.9211,-79.5245,4.1197,1.4831
Wallowa Lake,OR,Wallowa,45.3041,-117.2117,4.1276,1.4859
Blakeslee,OH,Williams,41.5243,-84.7309,3.9404,1.4185
Talmage,KS,Dickinson,39.0269,-97.2598,4.5876,1.6515
Foundryville,PA,Columbia,41.0775,-76.2355,3.8115,1.3721
Calpine,CA,Sierra,39.6633,-120.4436,5.2236,1.8805
Hebgen Lake Estates,MT,Gallatin,44.7692,-111.1905,4.3015,1.5485
Addington,OK,Jefferson,34.2431,-97.9661,4.8697,1.7531
Whittlesey,WI,Taylor,45.2206,-90.3232,3.8121,1.3724
Hoffman,OK,Okmulgee,35.4888,-95.8447,4.5489,1.6376
Lyden,NM,Rio Arriba,36.1537,-106.0147,5.3885,1.9399
Chalkyitsik,AK,Yukon-Koyukuk,66.6469,-143.7821,2.674,0.9626
Aquilla,TX,Hill,31.8548,-97.22,4.8957,1.7625
Kenilworth,UT,Carbon,39.6803,-110.8146,5.1509,1.8543
Skanee,MI,Baraga,46.8789,-88.204,3.6262,1.3054
Redings Mill,MO,Newton,37.0196,-94.517,4.4631,1.6067
Inger,MN,Itasca,47.558,-93.9794,3.7126,1.3365
Fulton,KS,Bourbon,38.0098,-94.7197,4.3755,1.5752
Evergreen,MO,Laclede,37.5486,-92.5961,4.3997,1.5839
Effie,MN,Itasca,47.8412,-93.6377,3.7126,1.3365
Filley,NE,Gage,40.2851,-96.5339,4.439,1.598
Croweburg,KS,Crawford,37.5529,-94.6686,4.4631,1.6067
Allenville,IL,Moultrie,39.5583,-88.5387,4.1505,1.4942
Yarmouth,IA,Des Moines,41.0245,-91.322,4.1197,1.4831
Flournoy,CA,Tehama,39.9284,-122.4458,5.2375,1.8855
Phillips,OK,Coal,34.5043,-96.2232,4.6971,1.691
Stonewall Gap,CO,Las Animas,37.1605,-105.0342,5.3533,1.9272
Igo,CA,Shasta,40.4992,-122.5458,5.0348,1.8125
Kickapoo Site 1,KS,Brown,39.7145,-95.6484,4.3906,1.5806
Park,KS,Gove,39.1117,-100.3614,4.8572,1.7486
Greenview,CA,Siskiyou,41.5471,-122.9185,4.9418,1.779
Higden,AR,Cleburne,35.5667,-92.2049,4.4292,1.5945
Mays Lick,KY,Mason,38.517,-83.8452,4.0949,1.4742
Dudley,MO,Stoddard,36.7898,-90.0918,4.4462,1.6006
McIntire,IA,Mitchell,43.436,-92.5936,4.0132,1.4448
Sycamore,SC,Allendale,33.0362,-81.2223,4.6448,1.6721
Bradley,SD,Clark,45.0904,-97.642,4.1391,1.4901
Raymer,CO,Weld,40.608,-103.8434,4.8838,1.7582
Antares,AZ,Mohave,35.4229,-113.8083,5.6918,2.049
Stanchfield,MN,Isanti,45.6656,-93.1831,3.9347,1.4165
New Bavaria,OH,Henry,41.2037,-84.1674,3.9404,1.4185
Landess,IN,Grant,40.6126,-85.5592,4.0317,1.4514
Milan,KS,Sumner,37.2571,-97.6741,4.7289,1.7024
Adona,AR,Perry,35.0399,-92.8992,4.4292,1.5945
Morningside,SD,Beadle,44.3663,-98.1836,4.2819,1.5415
Rogers,NE,Colfax,41.4643,-96.9159,4.3532,1.5672
Belmore,OH,Putnam,41.1548,-83.9417,3.9523,1.4228
Luke,MD,Allegany,39.4766,-79.0593,3.904,1.4054
Weldon,IA,Decatur,40.8973,-93.735,4.2487,1.5295
Mount Eagle,PA,Centre,40.9799,-77.7058,3.9053,1.4059
Blackburn,OK,Pawnee,36.3731,-96.5965,4.6556,1.676
Oatman,AZ,Mohave,35.0275,-114.384,5.8056,2.09
Nelson Lagoon,AK,Aleutians East,55.8451,-161.6103,2.4553,0.8839
Carter,MT,Chouteau,47.7812,-110.94,4.0228,1.4482
Blue,OK,Bryan,33.99,-96.2304,4.7418,1.707
Johannesburg,CA,Kern,35.3719,-117.6419,5.8129,2.0926
Ramona,KS,Marion,38.5979,-97.0637,4.6586,1.6771
C-Road,CA,Plumas,39.7627,-120.577,5.2236,1.8805
Hazelton,KS,Barber,37.0894,-98.4015,4.8719,1.7539
McKittrick,CA,Kern,35.298,-119.6249,5.6404,2.0305
Moore,TX,Frio,29.0574,-99.0069,4.9741,1.7907
Prospect,TN,Giles,35.0219,-86.999,4.4041,1.5855
Rose Farm,OH,Morgan,39.7359,-82.0779,3.9859,1.4349
Saint Omer,IN,Decatur,39.4356,-85.5958,4.0934,1.4736
Trego,WI,Washburn,45.9048,-91.8287,3.8121,1.3724
Elk Falls,KS,Elk,37.3733,-96.1934,4.5957,1.6545
Shade Gap,PA,Huntingdon,40.1803,-77.8662,3.9053,1.4059
Hookstown,PA,Beaver,40.5989,-80.4738,3.8614,1.3901
Ben Arnold,TX,Milam,30.9589,-96.9731,4.8119,1.7323
Wann,NE,Saunders,41.1394,-96.3632,4.3532,1.5672
Mount Auburn,IN,Wayne,39.8123,-85.1905,4.0934,1.4736
Delaplaine,AR,Greene,36.2304,-90.7256,4.4462,1.6006
Franklin,AZ,Greenlee,32.677,-109.072,5.8778,2.116
New Weston,OH,Darke,40.337,-84.6436,4.0432,1.4556
Whitmer,WV,Randolph,38.8149,-79.5451,4.1197,1.4831
McClave,CO,Bent,38.1315,-102.8504,5.1283,1.8462
Eldridge,AL,Walker,33.922,-87.6202,4.5827,1.6498
Pearl,IL,Pike,39.4597,-90.6237,4.1921,1.5092
Mooresville,AL,Limestone,34.6257,-86.8802,4.499,1.6196
Country Life Acres,MO,St. Louis,38.6223,-90.4554,4.2585,1.5331
Marmarth,ND,Slope,46.296,-103.9331,4.1706,1.5014
Pulpotio Bareas,NM,Luna,32.2179,-107.7728,5.8611,2.11
Formoso,KS,Jewell,39.7784,-97.9927,4.5876,1.6515
Pajaro Dunes,CA,Santa Cruz,36.8722,-121.8101,5.3507,1.9263
Realitos,TX,Duval,27.4454,-98.5303,5.0963,1.8347
Mitchell,IA,Mitchell,43.3202,-92.871,4.0132,1.4448
Kingston,NM,Sierra,32.9173,-107.7097,5.8611,2.11
Loretto,NE,Boone,41.7634,-98.0816,4.508,1.6229
Bergoo,WV,Webster,38.4849,-80.2981,3.9895,1.4362
